Jugador,Edad,Equipo,Pierna hábil,Altura,ELO,Max. ELO,REAP,+/- ELO (1 año),Potencial,Fin Contrato,Valor de mercado,Position principal,Partidos jugados,Estad. avanzada (min),Asistencias,Goles para empatar,Regates en zona peligrosa,% Regates en zona peligrosa con éxito,Regates en zona peligrosa con éxito,% Regates con éxito,Regates,Regates con éxito,Primeros goles,Goles de falta,Goles después de córner,Goles después de falta,Goles tras centro,Goles desde fuera del área,Goles,% Efectividad,Goles de cabeza,Goles con la izquierda,Goles de penalti,Penaltis lanzados,Penaltis provocados,Pre-asistencias,Goles con la derecha,Progresiones con balón,% Progresiones con balón con éxito,Progresiones con balón con éxito,Pases que acaban en tiro,Pases previos a tiro (C-At),Tiros dentro del área,Tiros tras centro,Tiros fuera del área,Pases que acaban en TP,Goles (s.p.) por Disparo,Tiros,Tiros bloq. (ATA),Tiros a puerta,Tiros por tiro a puerta,Tiros por gol,Tiros tras regate con éxito,Toques en el área,xA / Pases clave,xA,xG por disparo,xG en contra (tiros a puerta),xG,Tiros bloq. (DEF),Despejes,Recuperaciones en últ. tercio,1x1 Defensivos,% 1x1 Defensivos con éxito,1x1 Defensivos con éxito,Recuperaciones en campo rival,Penaltis cometidos,Presiones defensivas (ind.),Intercepciones,Recuperaciones,Rec. rápidas tras pérdida,Entradas,Duelo defensivo por falta,% Duelos aéreos ganados,Duelos aéreos,Duelos aéreos ganados,Duelos defensivos,% Duelos defensivos ganados,Duelos defensivos ganados,Duelos,% Duelos ganados,Duelos ganados,Duelos en el suelo,% Duelos en el suelo con éxito,Duelos en el suelo con éxito,Duelos ofensivos,% Duelos ofensivos ganados,Duelos ofensivos ganados,Pases hacia atrás,Centros,% Centros con éxito,Centros con éxito,Centros al área,% Centros al área con éxito,Centros al área con éxito,Pases clave,% Pases largos con éxito,% Pases con éxito,Pases intentados,Pases previos a pérdida,Pases con éxito,Pases al último tercio,% Pases al último tercio con éxito,Pases al último tercio con éxito,Pases al área,% Pases al área con éxito,Pases al área con éxito,Pases progresivos,% Pases progresivos con éxito,Pases progresivos con éxito,Pases verticales,Pases profundos,Aceleraciones,Tarjetas provocadas,Tarjetas,% Porterías a cero,Diferencial NPxG,Diferencial xG,Expulsiones,Faltas,NPxG,NPxG por disparo,Fueras de juego,Goles en propia puerta,Pérdidas en campo propio,Pérdidas de balón,Faltas recibidas,Tarjetas rojas,Goles para ganar,Tarjetas amarillas,Goles de falta concedidos,Goles encajados,Goles de cabeza concedidos,Salidas por alto,Goles lejanos concedidos,Pases largos,Pases largos con éxito,Penaltis parados,Goles de penalti concedidos,Rechaces tras penalti,Paradas por gol encajado,Paradas,% Paradas por tiros a puerta recibidos,Tiros a puerta recibidos,Superparadas,Goles evitados,Asistencias_percentil,Goles para empatar_percentil,Regates en zona peligrosa_percentil,% Regates en zona peligrosa con éxito_percentil,Regates en zona peligrosa con éxito_percentil,% Regates con éxito_percentil,Regates_percentil,Regates con éxito_percentil,Primeros goles_percentil,Goles de falta_percentil,Goles después de córner_percentil,Goles después de falta_percentil,Goles tras centro_percentil,Goles desde fuera del área_percentil,Goles_percentil,% Efectividad_percentil,Goles de cabeza_percentil,Goles con la izquierda_percentil,Goles de penalti_percentil,Penaltis lanzados_percentil,Penaltis provocados_percentil,Pre-asistencias_percentil,Goles con la derecha_percentil,Progresiones con balón_percentil,% Progresiones con balón con éxito_percentil,Progresiones con balón con éxito_percentil,Pases que acaban en tiro_percentil,Pases previos a tiro (C-At)_percentil,Tiros dentro del área_percentil,Tiros tras centro_percentil,Tiros fuera del área_percentil,Pases que acaban en TP_percentil,Goles (s.p.) por Disparo_percentil,Tiros_percentil,Tiros bloq. (ATA)_percentil,Tiros a puerta_percentil,Tiros por tiro a puerta_percentil,Tiros por gol_percentil,Tiros tras regate con éxito_percentil,Toques en el área_percentil,xA / Pases clave_percentil,xA_percentil,xG por disparo_percentil,xG en contra (tiros a puerta)_percentil,xG_percentil,Tiros bloq. (DEF)_percentil,Despejes_percentil,Recuperaciones en últ. tercio_percentil,1x1 Defensivos_percentil,% 1x1 Defensivos con éxito_percentil,1x1 Defensivos con éxito_percentil,Recuperaciones en campo rival_percentil,Penaltis cometidos_percentil,Presiones defensivas (ind.)_percentil,Intercepciones_percentil,Recuperaciones_percentil,Rec. rápidas tras pérdida_percentil,Entradas_percentil,Duelo defensivo por falta_percentil,% Duelos aéreos ganados_percentil,Duelos aéreos_percentil,Duelos aéreos ganados_percentil,Duelos defensivos_percentil,% Duelos defensivos ganados_percentil,Duelos defensivos ganados_percentil,Duelos_percentil,% Duelos ganados_percentil,Duelos ganados_percentil,Duelos en el suelo_percentil,% Duelos en el suelo con éxito_percentil,Duelos en el suelo con éxito_percentil,Duelos ofensivos_percentil,% Duelos ofensivos ganados_percentil,Duelos ofensivos ganados_percentil,Pases hacia atrás_percentil,Centros_percentil,% Centros con éxito_percentil,Centros con éxito_percentil,Centros al área_percentil,% Centros al área con éxito_percentil,Centros al área con éxito_percentil,Pases clave_percentil,% Pases largos con éxito_percentil,% Pases con éxito_percentil,Pases intentados_percentil,Pases previos a pérdida_percentil,Pases con éxito_percentil,Pases al último tercio_percentil,% Pases al último tercio con éxito_percentil,Pases al último tercio con éxito_percentil,Pases al área_percentil,% Pases al área con éxito_percentil,Pases al área con éxito_percentil,Pases progresivos_percentil,% Pases progresivos con éxito_percentil,Pases progresivos con éxito_percentil,Pases verticales_percentil,Pases profundos_percentil,Aceleraciones_percentil,Tarjetas provocadas_percentil,Tarjetas_percentil,% Porterías a cero_percentil,Diferencial NPxG_percentil,Diferencial xG_percentil,Expulsiones_percentil,Faltas_percentil,NPxG_percentil,NPxG por disparo_percentil,Fueras de juego_percentil,Goles en propia puerta_percentil,Pérdidas en campo propio_percentil,Pérdidas de balón_percentil,Faltas recibidas_percentil,Tarjetas rojas_percentil,Goles para ganar_percentil,Tarjetas amarillas_percentil,Goles de falta concedidos_percentil,Goles encajados_percentil,Goles de cabeza concedidos_percentil,Salidas por alto_percentil,Goles lejanos concedidos_percentil,Pases largos_percentil,Pases largos con éxito_percentil,Penaltis parados_percentil,Goles de penalti concedidos_percentil,Rechaces tras penalti_percentil,Paradas por gol encajado_percentil,Paradas_percentil,% Paradas por tiros a puerta recibidos_percentil,Tiros a puerta recibidos_percentil,Superparadas_percentil,Goles evitados_percentil
J. Hernández,23,Utebo,Derecha,185,47,52,1.16,-,56,2024-06-30 00:00:00,0.137,CB,21,1443,0.06,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36,15.12,0.81,0.19,0.0,0.06,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.19,0.0,0.01,0.01,0.0,0.01,0.12,2.49,0.12,1.43,60.87,0.87,1.31,0.0,0.37,3.24,11.1,6.05,0.62,0.36,67.5,4.99,3.37,7.92,70.87,5.61,18.21,61.64,11.23,9.29,65.77,6.11,1.37,36.36,0.5,3.37,0.06,100.0,0.06,0.0,0.0,0.0,0.0,53.85,85.06,35.49,3.49,30.19,4.86,57.69,2.81,0.69,45.45,0.31,6.11,69.39,4.24,14.91,0.12,0.19,0.0,0.62,6.24,-0.01,-0.01,0.0,1.37,0.01,0.01,0.0,0.0,3.68,7.3,0.37,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,4.86,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,46,40,44,44,5,14,5,43,50,41,44,51,47,33,33,39,49,51,50,49,43,45,68,38,58,72,49,15,35,18,26,33,7,17,14,14,33,41,12,29,58,63,51,18,10,25,53,85,63,87,29,34,74,10,29,57,92,44,93,47,74,82,53,84,68,56,76,68,44,75,44,18,30,82,34,94,55,18,23,23,29,71,84,60,94,65,41,68,41,51,84,75,18,62,33,63,64,71,23,99,53,57,57,43,79,18,64,24,49,32,12,30,49,47,99,51,51,51,51,51,11,24,51,51,51,51,51,51,51,51,51
Asier Pérez,20,Mutilvera,Derecha,187,42,42,1.21,3,58,2025-06-30 00:00:00,0.014,CB,7,693,0.0,0.0,0.0,0.0,0.0,63.64,1.43,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.31,21.88,1.82,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,0.26,0.13,0.26,0.0,0.0,0.26,0.0,0.0,0.02,0.0,0.04,0.26,2.47,0.13,0.39,66.67,0.26,1.3,0.0,0.0,4.81,10.26,4.29,0.39,1.56,35.71,1.82,0.65,6.23,77.08,4.81,14.29,57.27,8.18,9.35,68.06,6.36,3.12,50.0,1.56,4.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.83,85.26,49.35,0.0,42.08,4.16,62.5,2.6,0.26,0.0,0.0,8.05,45.16,3.64,20.13,0.0,0.65,0.0,0.13,12.99,-0.04,-0.04,0.0,0.52,0.04,0.02,0.0,0.0,4.42,7.01,0.26,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,6.88,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,46,40,44,44,54,97,96,43,50,41,44,51,47,33,33,39,49,51,50,49,43,45,91,69,100,16,49,54,35,18,26,33,38,68,62,85,33,41,27,29,23,93,51,57,24,24,58,4,82,7,28,34,7,57,14,7,71,94,4,1,1,38,90,64,26,29,18,69,57,78,88,61,90,93,14,21,21,18,23,23,29,65,87,82,2,82,24,83,40,14,7,7,54,6,21,81,15,97,23,18,94,26,26,43,16,59,93,24,49,65,9,18,49,47,19,51,51,51,51,51,53,58,51,51,51,51,51,51,51,51,51
Oier Retegui,23,CD Valle de Egüés,Derecha,-,48,50,1.19,-,57,2024-06-30 00:00:00,0.074,CB,21,1690,0.0,0.0,0.0,0.0,0.0,100.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,18.42,0.37,0.0,0.0,0.27,0.0,0.05,0.0,0.0,0.32,0.27,0.16,0.11,0.0,0.0,0.53,0.0,0.0,0.01,0.0,0.03,0.69,4.21,0.0,0.96,66.67,0.64,0.85,0.0,0.16,5.27,11.02,5.22,0.21,0.85,61.67,3.2,1.97,4.26,73.75,3.14,11.08,59.62,6.6,5.17,65.98,3.41,0.91,23.53,0.21,2.61,0.11,50.0,0.05,0.11,50.0,0.05,0.0,39.22,71.07,23.38,1.86,16.62,3.25,37.7,1.22,0.21,50.0,0.11,5.8,44.95,2.61,6.55,0.11,0.0,0.0,0.11,5.33,-0.03,-0.03,0.0,0.27,0.03,0.01,0.11,0.0,5.11,8.95,0.16,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,5.43,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,46,40,44,44,95,10,15,43,50,41,44,51,47,33,33,39,49,51,50,49,43,45,9,54,15,16,49,58,35,43,26,33,54,70,73,49,33,41,65,29,23,63,51,46,93,91,8,49,82,63,9,34,41,72,26,26,47,82,69,7,16,9,70,13,4,43,4,7,46,6,21,6,10,53,50,76,47,56,72,53,29,6,24,15,29,13,15,3,4,10,90,35,10,4,6,12,60,18,23,10,44,35,35,43,2,47,64,84,49,88,54,12,49,47,10,51,51,51,51,51,26,10,51,51,51,51,51,51,51,51,51
Markel,25,Barakaldo,Derecha,-,55,55,1.32,7,62,2024-06-30 00:00:00,0.1,CB,22,2153,0.04,0.0,0.0,0.0,0.0,86.67,0.63,0.54,0.04,0.0,0.0,0.08,0.0,0.0,0.08,66.67,0.08,0.0,0.0,0.0,0.0,0.0,0.0,7.06,13.02,0.92,0.17,0.0,0.21,0.0,0.08,0.17,0.29,0.29,0.08,0.13,0.1,0.15,0.0,0.38,0.09,0.02,0.01,0.0,0.04,0.33,3.22,0.29,0.75,72.22,0.54,1.8,0.0,0.25,5.02,14.67,6.94,0.5,0.36,65.52,4.85,3.18,6.14,73.47,4.51,16.05,67.19,10.79,7.82,70.05,5.48,1.67,57.5,0.96,3.39,0.5,58.33,0.29,0.46,63.64,0.29,0.21,62.24,79.15,43.31,2.34,34.28,9.49,59.03,5.6,1.5,38.89,0.59,11.83,75.62,8.95,17.72,0.21,0.13,0.13,0.21,4.18,0.04,0.04,0.0,0.71,0.04,0.01,0.0,0.0,3.93,9.7,0.67,0.0,0.04,0.21,0.0,0.0,0.0,0.0,0.0,13.84,8.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,46,40,44,44,87,71,76,85,50,41,96,51,47,85,93,89,49,51,50,49,43,45,82,28,63,68,49,44,35,57,90,94,44,19,62,41,68,41,42,73,79,63,51,57,39,51,84,26,88,43,59,34,63,65,88,78,82,44,85,40,59,37,65,52,46,93,68,51,78,57,62,74,66,84,84,82,93,91,79,97,96,94,57,74,48,74,96,74,93,92,76,96,91,97,94,75,84,62,78,42,10,90,90,43,29,59,64,24,49,45,66,66,49,94,44,51,51,51,51,51,99,100,51,51,51,51,51,51,51,51,51
Álvaro Martín,24,Brea,Izquierda,180,48,48,1.15,2,56,2024-06-30 00:00:00,0.093,CB,19,1842,0.0,0.0,0.0,0.0,0.0,65.22,1.12,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,5.67,18.97,1.07,0.15,0.0,0.15,0.0,0.1,0.1,0.0,0.34,0.24,0.15,0.11,0.0,0.05,0.24,0.31,0.03,0.01,0.0,0.05,0.34,3.57,0.05,1.17,50.0,0.59,1.61,0.0,0.0,4.25,14.17,6.55,0.1,0.34,54.26,6.3,3.42,8.06,74.55,6.01,20.91,59.35,12.41,11.82,64.88,7.67,3.76,44.16,1.66,1.12,0.93,26.32,0.24,0.73,26.67,0.2,0.1,45.45,67.58,34.06,2.39,23.01,7.67,42.68,3.27,2.05,23.81,0.49,10.94,64.29,7.04,9.33,0.2,0.29,0.1,0.34,4.89,-0.06,-0.05,0.0,1.17,0.01,0.0,0.15,0.0,4.64,11.97,0.73,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,11.29,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,46,40,44,44,56,88,90,43,50,41,44,51,47,33,33,39,49,51,100,49,43,45,71,62,74,65,49,32,35,68,75,33,59,60,70,49,33,88,24,90,90,63,51,69,44,62,23,65,28,54,46,34,7,35,82,69,18,40,47,78,76,85,79,93,94,38,91,96,40,96,95,47,93,4,93,50,88,96,49,85,74,29,9,53,51,38,85,9,62,96,53,91,85,47,78,37,81,87,70,70,35,11,17,43,69,18,21,94,49,73,87,71,49,47,70,51,51,51,51,51,87,79,51,51,51,51,51,51,51,51,51
Jon De Luis,20,Bilbao Ath.,Izquierda,186,51,51,1.47,9,68,2026-06-30 00:00:00,0.078,CB,18,1697,0.0,0.05,0.0,0.0,0.0,100.0,0.27,0.27,0.05,0.0,0.05,0.0,0.0,0.0,0.05,50.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,12.94,12.3,1.59,0.11,0.0,0.16,0.0,0.0,0.05,0.33,0.16,0.05,0.11,0.08,0.16,0.0,0.27,0.0,0.0,0.0,0.0,0.01,0.27,1.86,0.11,0.64,50.0,0.32,0.95,0.0,0.11,3.24,10.66,5.41,0.16,0.36,61.04,4.08,2.49,4.67,73.86,3.45,12.04,64.76,7.8,5.73,72.22,4.14,1.06,65.0,0.69,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.19,91.39,58.5,3.45,53.46,5.67,73.83,4.19,0.16,33.33,0.05,6.95,73.28,5.09,32.09,0.05,0.21,0.0,0.05,5.3,0.04,0.04,0.0,0.69,0.01,0.0,0.0,0.0,2.55,5.78,0.48,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4.72,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,94,40,44,44,95,35,58,88,50,88,44,51,47,72,85,81,49,51,50,49,43,45,100,24,94,56,49,35,35,18,59,97,26,15,51,34,69,41,30,29,23,20,51,18,27,9,49,13,28,12,13,34,26,10,24,32,33,44,66,23,37,13,72,18,7,76,12,13,85,16,26,85,44,79,14,21,21,18,23,23,29,41,100,99,93,100,54,100,81,8,65,17,38,88,51,100,32,79,23,3,43,90,90,43,26,18,21,24,49,1,1,47,49,47,3,51,51,51,51,51,9,13,51,51,51,51,51,51,51,51,51
Biesa,28,Mutilvera,-,-,52,52,1.14,-,59,2024-06-30 00:00:00,0.071,CB,19,1843,0.0,0.0,0.0,0.0,0.0,60.0,0.24,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32,11.01,0.59,0.05,0.0,0.05,0.05,0.2,0.0,0.0,0.24,0.15,0.1,0.12,0.0,0.0,0.1,0.03,0.0,0.0,0.0,0.02,0.54,3.47,0.05,0.73,60.0,0.44,0.78,0.0,0.34,4.98,10.26,4.88,0.1,0.46,59.42,3.37,2.0,4.15,71.76,2.98,9.86,64.85,6.4,4.79,71.43,3.42,0.63,69.23,0.44,1.81,0.05,100.0,0.05,0.0,0.0,0.0,0.05,61.02,81.27,39.36,2.34,31.99,4.98,48.04,2.39,0.59,8.33,0.05,9.18,66.49,6.1,16.46,0.0,0.0,0.0,0.2,4.88,-0.02,-0.02,0.0,0.44,0.02,0.0,0.0,0.0,4.4,8.59,0.15,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,11.52,7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,46,40,44,44,46,31,33,43,50,41,44,51,47,33,33,39,49,51,50,49,43,45,65,22,43,35,49,12,76,90,26,33,35,40,48,57,33,41,7,60,23,20,51,32,79,59,23,21,60,31,4,34,70,63,14,21,18,63,60,9,18,7,57,8,1,78,3,4,81,7,12,97,25,21,31,94,47,18,23,23,63,93,68,66,48,71,44,25,34,46,16,17,72,53,63,69,15,18,23,35,34,44,44,43,9,34,21,24,49,62,46,10,49,47,38,51,51,51,51,51,91,96,51,51,51,51,51,51,51,51,51
Sagastibeltza,39,Barakaldo,Derecha,179,50,59,1.19,-,63,2024-06-30 00:00:00,0.008,CB,12,761,0.0,0.0,0.0,0.0,0.0,100.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,2.78,0.12,0.12,0.0,0.12,0.0,0.0,0.12,0.0,0.12,0.35,0.12,0.12,0.0,0.0,0.12,0.09,0.01,0.01,0.0,0.01,0.59,3.07,0.24,0.71,50.0,0.35,1.42,0.0,0.0,3.9,10.41,4.85,0.12,0.5,48.89,5.32,2.6,4.02,58.82,2.37,12.18,55.34,6.74,4.73,62.5,2.96,0.71,66.67,0.47,1.66,0.24,50.0,0.12,0.12,100.0,0.12,0.12,59.09,83.05,34.89,3.07,28.98,4.49,63.16,2.84,0.47,75.0,0.35,8.04,72.06,5.8,17.27,0.35,0.0,0.0,0.24,11.83,-0.01,-0.01,0.12,0.95,0.01,0.01,0.12,0.0,2.96,6.5,0.59,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,7.81,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,46,40,44,44,95,14,25,43,50,41,44,51,47,33,33,39,49,51,50,49,43,45,46,1,1,60,49,26,35,18,81,33,19,87,55,57,33,41,9,73,58,63,51,18,88,46,75,19,28,16,34,34,7,24,16,19,23,70,21,52,38,5,7,2,9,19,6,3,29,3,13,93,28,16,73,76,70,60,93,77,80,88,75,56,82,60,34,85,45,27,100,85,51,76,60,72,96,18,23,51,88,57,57,99,50,18,64,89,49,7,6,57,99,47,14,51,51,51,51,51,66,71,51,51,51,51,51,51,51,51,51
S. Pino,21,Deportivo Alavés B,Derecha,195,34,36,0.93,-,49,2026-06-30 00:00:00,0.036,CB,6,452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,8.36,4.76,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,3.78,0.2,1.39,57.14,0.8,1.59,0.0,0.2,2.99,8.56,4.58,0.0,1.92,47.06,3.39,1.59,5.77,75.86,4.38,13.54,63.24,8.56,6.37,75.0,4.78,0.6,66.67,0.4,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.67,83.53,49.58,2.99,41.42,6.37,50.0,3.19,0.0,0.0,0.0,9.76,67.35,6.57,23.3,0.0,0.0,0.0,0.2,19.91,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,3.58,7.77,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,7.17,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,46,40,44,44,5,4,5,43,50,41,44,51,47,33,33,39,49,51,50,49,100,45,93,4,21,16,49,6,35,18,26,33,4,7,14,14,33,41,44,29,23,20,51,6,18,74,72,82,49,82,43,34,51,3,4,12,3,99,15,10,9,34,83,43,18,69,22,24,95,38,10,93,18,51,14,21,21,18,23,23,29,12,79,84,74,81,68,35,58,1,7,7,76,54,76,85,15,18,23,35,99,71,71,43,21,6,21,24,49,24,24,1,49,47,38,51,51,51,51,51,59,37,51,51,51,51,51,51,51,51,51
Pablo Bernárdez,22,Brea,-,182,39,46,0.95,-6,51,2024-06-30 00:00:00,0.04,CB,11,811,0.0,0.0,0.0,0.0,0.0,44.44,1.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,30.0,1.33,0.22,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.33,0.0,0.0,0.0,0.11,0.33,0.05,0.01,0.0,0.0,0.0,0.55,3.0,0.33,1.0,55.56,0.55,2.55,0.0,0.55,4.55,11.43,5.44,0.78,0.28,38.46,5.77,2.22,6.77,62.3,4.22,20.75,44.39,9.21,9.65,56.32,5.44,2.89,42.31,1.22,2.77,0.44,25.0,0.11,0.33,33.33,0.11,0.11,45.9,71.31,26.3,2.11,18.75,5.77,51.92,3.0,1.11,20.0,0.22,6.88,58.06,4.0,8.43,0.11,0.33,0.22,0.44,11.1,0.0,0.0,0.0,2.66,0.0,0.0,0.11,0.0,4.88,10.65,0.67,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,6.77,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,46,40,44,44,26,82,67,43,50,41,44,51,47,33,33,39,49,51,50,49,43,45,49,90,90,80,49,6,35,18,94,33,4,83,14,14,33,94,37,62,58,20,51,6,82,44,89,53,45,49,88,34,85,51,35,34,97,18,6,67,25,57,16,38,90,1,35,74,12,54,84,40,76,63,79,47,68,82,61,74,77,35,26,26,38,25,56,46,50,82,38,60,35,26,26,29,60,93,89,83,85,71,71,43,99,6,21,84,49,82,79,66,49,47,86,51,51,51,51,51,49,41,51,51,51,51,51,51,51,51,51
Sillero,25,Arenas de Getxo,Derecha,177,47,54,1.07,2,54,2024-06-30 00:00:00,0.151,CB,10,953,0.09,0.0,0.0,0.0,0.0,70.0,0.94,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,18.75,0.57,0.94,0.0,0.28,0.09,0.0,0.09,0.0,0.28,0.19,0.09,0.28,0.0,0.0,0.66,1.09,0.1,0.01,0.0,0.02,0.28,3.59,0.57,0.66,42.86,0.28,3.78,0.0,0.38,4.44,15.2,9.35,0.19,0.46,48.15,7.65,3.68,9.26,73.47,6.8,20.87,60.18,12.56,11.14,72.03,8.03,1.89,65.0,1.23,3.21,2.46,30.77,0.76,2.08,31.82,0.66,0.09,47.37,65.2,30.13,1.32,19.64,8.12,44.19,3.59,3.12,42.42,1.32,9.92,72.38,7.18,8.31,0.57,0.19,0.0,0.47,9.44,-0.02,-0.02,0.0,1.89,0.02,0.01,0.0,0.0,4.91,13.41,0.47,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,7.18,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,46,40,44,44,66,79,87,43,50,41,44,51,47,33,33,39,49,51,50,49,43,45,28,57,39,100,49,62,88,18,69,33,41,49,43,88,33,41,79,100,99,63,51,32,31,65,97,15,16,9,97,34,75,43,91,97,43,63,18,97,81,96,65,99,93,46,94,93,84,100,65,85,79,78,99,54,100,100,54,100,70,43,4,37,12,26,88,15,74,100,82,100,79,84,84,26,100,71,23,88,76,44,44,43,93,34,64,24,49,85,96,45,49,47,93,51,51,51,51,51,60,51,51,51,51,51,51,51,51,51,51
E. Ebro,20,Bilbao Ath.,Izquierda,185,45,45,1.24,4,60,2024-06-30 00:00:00,0.007,CB,5,402,0.0,0.0,0.0,0.0,0.0,75.0,0.9,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.84,14.29,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,3.36,0.45,2.91,61.54,1.79,3.36,0.22,0.67,5.37,15.67,5.6,0.0,0.88,78.95,4.25,3.36,9.63,60.47,5.82,18.58,62.65,11.64,11.64,61.54,7.16,2.01,66.67,1.34,3.58,0.45,50.0,0.22,0.45,50.0,0.22,0.0,33.33,87.76,54.85,0.67,48.13,9.85,70.45,6.94,1.34,16.67,0.22,8.73,71.79,6.27,24.4,0.0,0.22,0.22,0.22,22.39,0.0,0.0,0.0,2.46,0.0,0.0,0.0,0.0,3.81,9.63,0.45,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,5.37,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,46,40,44,44,74,76,88,43,50,41,44,51,47,33,33,39,49,51,50,49,43,45,88,35,82,16,49,6,35,18,26,33,4,7,14,14,33,41,18,29,23,20,51,6,4,56,96,100,66,100,94,99,91,74,96,40,3,85,100,26,72,100,10,91,75,64,82,94,25,93,71,93,87,87,81,76,83,90,72,88,29,2,97,96,4,96,97,96,100,89,29,60,68,75,71,91,15,81,89,47,100,71,71,43,97,6,21,24,49,37,65,40,49,47,49,51,51,51,51,51,25,6,51,51,51,51,51,51,51,51,51
